Model,MEG,MEG,MEG,MEG,MEG,MEG-NoLink,MEG-NoLink,MEG-NoLink,MEG-NoLink,MEG-NoLink,TUC-SSC1,TUC-SSC1,TUC-SSC1,TUC-SSC1,TUC-SSC1,TUC-SSC2,TUC-SSC2,TUC-SSC2,TUC-SSC2,TUC-SSC2,TUC-SSC2-NoLink,TUC-SSC2-NoLink,TUC-SSC2-NoLink,TUC-SSC2-NoLink,TUC-SSC2-NoLink,UC-SSC,UC-SSC,UC-SSC,UC-SSC,UC-SSC
,Columns,ContVars,IntVars,Nonzeros,Rows,Columns,ContVars,IntVars,Nonzeros,Rows,Columns,ContVars,IntVars,Nonzeros,Rows,Columns,ContVars,IntVars,Nonzeros,Rows,Columns,ContVars,IntVars,Nonzeros,Rows,Columns,ContVars,IntVars,Nonzeros,Rows
System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90048.0,70752.0,19296.0,4048649.0,150751.0,83616.0,64320.0,19296.0,32652845.0,144319.0,83616.0,64320.0,19296.0,4393394.0,150751.0,90048.0,70752.0,19296.0,4405145.0,150751.0,90048.0,70752.0,19296.0,29779175.0,144319.0,83616.0,64320.0,19296.0,4286236.0,170047.0
2,135744.0,106656.0,29088.0,7273363.0,214513.0,126048.0,96960.0,29088.0,45818119.0,204817.0,126048.0,96960.0,29088.0,7631360.0,214513.0,135744.0,106656.0,29088.0,7649585.0,214513.0,135744.0,106656.0,29088.0,40043699.0,204817.0,126048.0,96960.0,29088.0,7539540.0,243601.0
3,131712.0,103488.0,28224.0,9674894.0,237826.0,122304.0,94080.0,28224.0,84084688.0,228418.0,122304.0,94080.0,28224.0,10177604.0,237826.0,131712.0,103488.0,28224.0,10194798.0,237826.0,131712.0,103488.0,28224.0,76212608.0,228418.0,122304.0,94080.0,28224.0,10021532.0,266050.0
4,219072.0,172128.0,46944.0,17455515.0,343605.0,203424.0,156480.0,46944.0,153293613.0,327957.0,203424.0,156480.0,46944.0,18293912.0,343605.0,219072.0,172128.0,46944.0,18322507.0,343605.0,219072.0,172128.0,46944.0,138905357.0,327957.0,203424.0,156480.0,46944.0,18033353.0,390549.0
5,466368.0,366432.0,99936.0,34201123.0,616081.0,433056.0,333120.0,99936.0,166913995.0,582769.0,433056.0,333120.0,99936.0,34993842.0,616081.0,466368.0,366432.0,99936.0,35057797.0,616081.0,466368.0,366432.0,99936.0,136907287.0,582769.0,433056.0,333120.0,99936.0,34866867.0,716017.0
6,391104.0,307296.0,83808.0,113389524.0,804637.0,363168.0,279360.0,83808.0,1487535344.0,776701.0,363168.0,279360.0,83808.0,115681910.0,804827.0,391104.0,307296.0,83808.0,115731905.0,804637.0,391104.0,307296.0,83808.0,1389513429.0,776701.0,363168.0,279360.0,83808.0,114869732.0,888635.0
