Model,MEG,MEG,MEG-NoLink,MEG-NoLink,TUC-SSC1,TUC-SSC1,TUC-SSC2,TUC-SSC2,TUC-SSC2-NoLink,TUC-SSC2-NoLink,UC-SSC,UC-SSC
,FirstFeasibleGap,FirstFeasibleTime,FirstFeasibleGap,FirstFeasibleTime,FirstFeasibleGap,FirstFeasibleTime,FirstFeasibleGap,FirstFeasibleTime,FirstFeasibleGap,FirstFeasibleTime,FirstFeasibleGap,FirstFeasibleTime
System,,,,,,,,,,,,
1,0.057325,8.2,0.012465,24.6,0.0066,7.4,0.009285,6.95,0.00229,16.75,0.25888,18.9
2,0.211845,20.05,0.257535,44.4,0.11508,15.8,0.109335,16.05,0.21656,36.95,0.3902,36.7
3,0.01227,8.1,0.012255,17.6,0.002745,8.85,0.0016549999999999998,8.45,0.0016549999999999998,17.75,0.3101,33.2
4,0.005845,25.2,0.006035,89.55,0.00503,30.0,0.00375,27.95,0.003505,81.0,0.35700000000000004,233.35
5,0.01812,207.4,0.05292,1212.35,0.0233,309.15,0.06443,304.7,0.1042,598.0,0.30035500000000004,1509.05
6,0.18901,646.9,0.039185,3138.7,0.07425,218.3,0.010665,165.7,0.023615,564.6,,
